record_num,data_source,source_page,phylum,class,order,family,genus,species,habitat,source,life hist,geo_location,lat,long,acclim_type,acclim_period,trait_category,trait,details,temp_1,temp_2,r1.1,r1.1_se,r1.1_N,r1.1_CV,r1.1_logCV,r1.2,r1.2_se,r1.2_N,r1.2_CV,r1.2_logCV,r2.1,r2.1_se,r2.1_N,r2.1_CV,r2.1_logCV,r2.2,r2.2_se,r2.2_N,r2.2_CV,r2.2_logCV,units,notes
p028_o,NA,NA,Chordata,Amphibia,Anura,Ranidae,Rana,latouchii,f,w,a,"Nanjenshan Nature Reserve, Taiwan",22.509897,120.858467,1,18,rest_MR,MR,rest,15,25,1.88,0.01,NA,NA,NA,5.18,0.01,NA,NA,NA,1.53,0.01,NA,NA,NA,4.51,0.01,NA,NA,NA,,
p029_o,NA,NA,Chordata,Amphibia,Anura,Ranidae,Rana,tigrina,f,c,a,India,NA,NA,1,7,other,MR,liver slices,15,25,0.13,0.01,6,0.13,-2.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.01,6,0.1,-2.33,ul/mg/h,
p030_o,NA,NA,Chordata,Actinopterygii,Perciformes,Moronidae,Dicentrarchus,labrax,m,c,j,"Ile de Re, France",46.2,1.6,1,18,rest_MR,MR,SMR,7,30,1.38,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.72,0.26,NA,NA,NA,,
p030_o,NA,NA,Chordata,Actinopterygii,Perciformes,Moronidae,Dicentrarchus,labrax,m,c,j,"Ile de Re, France",46.2,1.6,1,18,rest_MR,MR,SMR,7,30,6.17,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.05,1.2,NA,NA,NA,,
p030_o,NA,NA,Chordata,Actinopterygii,Perciformes,Moronidae,Dicentrarchus,labrax,m,c,j,"Ile de Re, France",46.2,1.6,1,18,endurance,swim,sustained,7,30,0.67,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,0.04,NA,NA,NA,units in m/s,
p031_o,NA,NA,Chordata,Reptilia,Testudines,Chelidae,Elusor,macrurus,f,w,j,"Mary River, QLD, Austraia",-25.720609,152.576459,1,56,rest_MR,MR,rest,17,28,3.57,0.04,6,0.02,-3.71,7.14,0.54,6,0.18,-1.69,2.68,0.4,7,0.4,-0.92,7.59,0.76,7,0.26,-1.33,,
p031_o,NA,NA,Chordata,Reptilia,Testudines,Chelidae,Elusor,macrurus,f,w,j,"Mary River, QLD, Austraia",-25.720609,152.576459,1,56,sprint,swim,sprint,17,28,0.68,0.03,6,0.09,-2.41,0.79,0.03,6,0.09,-2.41,0.67,0.02,7,0.06,-2.83,0.79,0.02,7,0.05,-2.93,units in m/s,
p032_o,NA,NA,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,capensis,t,w,a,"Bartholomeus Klip Farm, W Cape Province, South Africa",-33.4686016,19.03597487,1,8,rest_MR,MR,active,20,30,0,0,121,1.12,0.12,0.01,0,121,0.58,-0.55,0,0,121,1.11,0.11,0.01,0,121,0.7,-0.36,units in ml CO2/h,
p032_o,NA,NA,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,capensis,t,w,a,"Bartholomeus Klip Farm, W Cape Province, South Africa",-33.4686016,19.03597487,1,8,sprint,run,,20,30,0.01,0,121,0.79,-0.23,0.02,0,121,0.52,-0.66,0.01,0,121,0.76,-0.27,0.02,0,121,0.48,-0.74,units in m/s,
p033_o,NA,NA,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Danio,rerio,f,c,a,"Brisbane QLD, Australia",27.5,153,1,56,sprint,swim,sprint,16,30,0.82,0.02,15,0.09,-2.36,1.35,0.02,15,0.06,-2.86,0.68,0.03,16,0.18,-1.73,1.25,0.01,16,0.03,-3.44,units in m/s,
p034_o,NA,NA,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cyprinus,carpio,f,c,a,"Humberside, England",53.6,-0.5,1,96,ATPase,ATPase,muscle,8,20,0.36,0.02,6,0.14,-1.99,0.86,0.05,6,0.14,-1.95,0.18,0.01,6,0.14,-1.99,0.58,0.05,6,0.21,-1.56,umol Pi/mg/min,Mg/Ca activated
p034_o,NA,NA,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cyprinus,carpio,f,c,a,"Humberside, England",53.6,-0.5,1,96,ATPase,ATPase,muscle,8,20,0.05,0.01,6,0.57,-0.57,0.02,0.01,6,1.53,0.43,0.03,0,6,0.31,-1.18,0.1,0.01,6,0.22,-1.5,umol Pi/mg/min,Mg EGTA activated
p034_o,NA,NA,Chordata,Reptilia,Testudines,Emydidae,Chrysemys,picta,f,w,a,"Hiland Lake, Michigan",42.42994,-83.989883,2,NA,other,GFR,rest,5,25,1.1,0.02,15,0.05,-2.94,11.5,0.03,15,0.01,-4.59,0.9,0.02,15,0.06,-2.74,9.7,0.2,15,0.08,-2.53,ml/kg/h,
p034_o,NA,NA,Chordata,Reptilia,Testudines,Emydidae,Chrysemys,picta,f,w,a,"Hiland Lake, Michigan",42.42994,-83.989883,2,NA,other,Urine prod,rest,5,25,0.75,0.01,15,0.05,-2.96,5.3,0.3,15,0.22,-1.52,0.5,0.01,15,0.08,-2.56,3.9,0.2,15,0.2,-1.62,ml/kg/h,
p035_o,NA,NA,Chordata,Actinopterygii,Siluriformes,Bagridae,Horabagrus,brachysoma,f,c,j,"Mumbai, India",18.95,72.8,1,30,rest_MR,MR,rest,15,36,2.03,0.38,6,0.46,-0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,0.47,6,0.15,-1.87,,
p036_o,NA,NA,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Catla,catla,f,c,j,"Saphale, India",19.55,72.83,1,30,rest_MR,MR,rest,26,36,2.54,0.02,6,0.02,-3.86,5.49,0.11,6,0.05,-3,NA,NA,NA,NA,NA,4.4,0.07,6,0.04,-3.23,,
p036_o,NA,NA,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Labeo,rohita,f,c,j,"Saphale, India",19.55,72.83,1,30,rest_MR,MR,rest,26,36,2.37,0.06,6,0.06,-2.82,2.02,0.05,6,0.06,-2.89,NA,NA,NA,NA,NA,3.84,0.04,6,0.03,-3.58,,
p036_o,NA,NA,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cirrhinus,mrigala,f,c,j,"Saphale, India",19.55,72.83,1,30,rest_MR,MR,rest,26,36,2.18,0.02,6,0.02,-3.97,4.7,0.11,6,0.05,-2.91,NA,NA,NA,NA,NA,3.65,0.04,6,0.03,-3.6,,
p037_o,NA,NA,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Labeo,rohita,f,c,j,"Khopoli, India",18.8,73.6,1,30,rest_MR,MR,rest,26,36,1.81,0.01,6,0.01,-4.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92,0.01,6,0.01,-5.07,,
p038_o,NA,NA,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,trutta,f,c,a,"Hathersage, UK",53.33,1.66,1,42,metabolic_enzyme,CS,red muscle,5,15,NA,NA,NA,NA,NA,22.35,2,12,0.31,-1.17,NA,NA,NA,NA,NA,13.55,0.68,12,0.17,-1.75,,
p038_o,NA,NA,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,trutta,f,c,a,"Hathersage, UK",53.33,1.66,1,42,metabolic_enzyme,CS,white muscle,5,15,NA,NA,NA,NA,NA,4.12,0.11,12,0.09,-2.38,NA,NA,NA,NA,NA,2.26,0.15,12,0.23,-1.47,,
p038_o,NA,NA,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,trutta,f,c,a,"Hathersage, UK",53.33,1.66,1,42,metabolic_enzyme,PFK,red muscle,5,15,NA,NA,NA,NA,NA,4.01,0.48,12,0.41,-0.88,NA,NA,NA,NA,NA,7.23,0.61,12,0.29,-1.23,,
p038_o,NA,NA,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,trutta,f,c,a,"Hathersage, UK",53.33,1.66,1,42,metabolic_enzyme,PFK,white muscle,5,15,NA,NA,NA,NA,NA,21.85,2.5,12,0.4,-0.93,NA,NA,NA,NA,NA,35.52,3.45,12,0.34,-1.09,,
p038_o,NA,NA,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,trutta,f,c,a,"Hathersage, UK",53.33,1.66,1,42,endurance,swim,sustained,5,15,1.95,0.07,12,0.12,-2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,0.12,12,0.2,-1.62,,
p039_o,NA,NA,Arthropoda,Arachnida,Acarina,Podacaridae,Halozetes,marinus,t,w,a,"Marion Island, South Africa",-46.9,37.75,1,7,sprint,run,sprint,0,10,2.05,0.1,20,0.22,-1.52,8,0.2,20,0.11,-2.19,0.2,0.2,20,4.47,1.5,8,0.2,20,0.11,-2.19,units in leg strokes/20 s,
p039_o,NA,NA,Arthropoda,Arachnida,Acarina,Podacaridae,Halozetes,fulvus,t,w,a,"Marion Island, South Africa",-46.9,37.75,1,7,sprint,run,sprint,0,10,2.3,0.1,20,0.19,-1.64,7.3,0.1,20,0.06,-2.79,0.1,0.1,20,4.47,1.5,7.3,0.2,20,0.12,-2.1,units in leg strokes/20 s,
p039_o,NA,NA,Arthropoda,Arachnida,Acarina,Podacaridae,Podacarus,auberti,t,w,a,"Marion Island, South Africa",-46.9,37.75,1,7,sprint,run,sprint,0,10,2.5,0.2,20,0.36,-1.03,8.2,0.2,20,0.11,-2.22,0.2,0.1,20,2.24,0.8,8.7,0.2,20,0.1,-2.27,units in leg strokes/20 s,
p039_o,NA,NA,Arthropoda,Arachnida,Acarina,Podacaridae,Halozetes,belgicae,t,w,a,"Marion Island, South Africa",-46.9,37.75,1,7,sprint,run,sprint,0,10,3.2,0.2,20,0.28,-1.27,12.5,0.5,20,0.18,-1.72,0.2,0.1,20,2.24,0.8,11.3,0.4,20,0.16,-1.84,units in leg strokes/20 s,
p040_o,NA,NA,Chordata,Actinopterygii,Perciformes,Centrarchidae,Lepomis,macrochirus,f,w,a,"Lake Raven, Texas",30.611828,-95.533111,1,14,rest_MR,MR,SMR,10,30,73.92,4.17,2,0.08,-2.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.4,25.48,10,0.36,-1.02,,
p040_o,NA,NA,Chordata,Actinopterygii,Perciformes,Centrarchidae,Lepomis,megalotis,f,w,a,"Lake Raven, Texas",30.611828,-95.533111,1,14,rest_MR,MR,SMR,10,30,131.2,12.34,6,0.23,-1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.67,25.73,10,0.43,-0.84,,
p041_o,NA,NA,Chordata,Actinopterygii,Cyprinodontiformes,Fundulidae,Fundulus,heteroclitus macrolepidotus,m,w,a,"Hampton, NH, USA",42.896577,-70.78684,1,21,metabolic_enzyme,CK,white muscle,5,25,41.45,3.61,8,0.25,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.93,2.58,8,0.27,-1.31,,
p041_o,NA,NA,Chordata,Actinopterygii,Cyprinodontiformes,Fundulidae,Fundulus,heteroclitus,m,w,a,"Morehead City, NC, USA",34.688537,-76.733854,1,21,metabolic_enzyme,CK,white muscle,5,25,33.56,1.25,8,0.11,-2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.01,2.47,8,0.2,-1.61,,
p041_o,NA,NA,Chordata,Actinopterygii,Cyprinodontiformes,Fundulidae,Fundulus,heteroclitus macrolepidotus,m,w,a,"Hampton, NH, USA",42.896577,-70.78684,1,21,metabolic_enzyme,CS,white muscle,5,25,1.44,0.12,8,0.24,-1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,0.08,8,0.26,-1.34,,
p041_o,NA,NA,Chordata,Actinopterygii,Cyprinodontiformes,Fundulidae,Fundulus,heteroclitus,m,w,a,"Morehead City, NC, USA",34.688537,-76.733854,1,21,metabolic_enzyme,CS,white muscle,5,25,1.05,0.07,8,0.19,-1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,0.08,8,0.26,-1.35,,
p041_o,NA,NA,Chordata,Actinopterygii,Cyprinodontiformes,Fundulidae,Fundulus,heteroclitus macrolepidotus,m,w,a,"Hampton, NH, USA",42.896577,-70.78684,1,21,metabolic_enzyme,LDH,white muscle,5,25,93.31,5.83,8,0.18,-1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.03,5.13,8,0.16,-1.81,,
p041_o,NA,NA,Chordata,Actinopterygii,Cyprinodontiformes,Fundulidae,Fundulus,heteroclitus,m,w,a,"Morehead City, NC, USA",34.688537,-76.733854,1,21,metabolic_enzyme,LDH,white muscle,5,25,76.46,3.57,8,0.13,-2.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.24,3.16,8,0.11,-2.17,,
p042_o,NA,NA,Chordata,Actinopterygii,Perciformes,Centrarchidae,Micropterus,salmoides,f,c,j,"Sonora, Maxico",29.6,110.85,1,30,rest_MR,MR,rest,20,32,1.53,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,20,NA,NA,,
p043_o,NA,NA,Chordata,Actinopterygii,Perciformes,Scombridae,Scomber,japonicus,m,w,a,"Fullerton CA, USA",33.861915,-118.746897,1,14,rest_MR,MR,SMR,18,24,3.95,2.1,12,1.84,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.47,2.51,12,1.95,0.67,,
p043_o,NA,NA,Chordata,Actinopterygii,Perciformes,Scombridae,Scomber,japonicus,m,w,a,"Fullerton CA, USA",33.861915,-118.746897,1,14,endurance,swim,sustained,18,24,3.5,0.17,12,0.16,-1.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.72,0.2,10,0.13,-2.02,,
p044_o,NA,NA,Chordata,Actinopterygii,Perciformes,Pomacentridae,Acanthochromis,polyacanthus,m,w,j,"Palm Is QLD, Australia",-18.744538,146.571887,1,120,rest_MR,MR,rest,28.5,31.5,9.22,0.31,28,0.18,-1.72,8.91,0.47,28,0.28,-1.28,13.76,1.09,30,0.44,-0.83,11.72,0.31,30,0.15,-1.92,,
p044_o,NA,NA,Chordata,Actinopterygii,Perciformes,Pomacentridae,Acanthochromis,polyacanthus,m,w,j,"Palm Is QLD, Australia",-18.744538,146.571887,1,21,rest_MR,MR,rest,22.5,25.5,5.06,0.19,19,0.16,-1.82,4.85,0.31,19,0.28,-1.27,7.13,0.38,19,0.23,-1.47,7.22,0.31,19,0.19,-1.67,,
p046_o,NA,NA,Chordata,Amphibia,Anura,Hylidae,Acris,crepitans,f,w,a,Vermillion,42.0781111,-96.926944,1,7,rest_MR,MR,rest,5,15,0.04,NA,6,NA,NA,0.09,NA,6,NA,NA,0.05,NA,6,NA,NA,0.11,NA,6,NA,NA,ul/g/h,
p046_o,NA,NA,Chordata,Amphibia,Anura,Hylidae,Acris,crepitans,f,w,a,Vermillion,42.0781111,-96.926944,1,7,rest_MR,MR,rest,5,25,0.04,NA,6,NA,NA,0.2,NA,6,NA,NA,0.08,NA,6,NA,NA,0.23,NA,6,NA,NA,ul/g/h,
p046_o,NA,NA,Chordata,Amphibia,Anura,Hylidae,Acris,crepitans,f,w,a,Vermillion,42.0781111,-96.926944,1,7,rest_MR,MR,rest,15,25,0.05,NA,6,NA,NA,0.19,NA,6,NA,NA,0.14,NA,6,NA,NA,0.23,NA,6,NA,NA,ul/g/h,
p046_o,NA,NA,Chordata,Amphibia,Anura,Hylidae,Pseudacris,triseriata,f,w,a,Vermillion,42.0781111,-96.926944,1,7,rest_MR,MR,rest,5,15,0.12,NA,6,NA,NA,0.21,NA,6,NA,NA,0.14,NA,6,NA,NA,0.2,NA,6,NA,NA,ul/g/h,
p046_o,NA,NA,Chordata,Amphibia,Anura,Hylidae,Pseudacris,triseriata,f,w,a,Vermillion,42.0781111,-96.926944,1,7,rest_MR,MR,rest,5,25,0.12,NA,6,NA,NA,0.35,NA,6,NA,NA,0.09,NA,6,NA,NA,0.23,NA,6,NA,NA,ul/g/h,
p046_o,NA,NA,Chordata,Amphibia,Anura,Hylidae,Pseudacris,triseriata,f,w,a,Vermillion,42.0781111,-96.926944,1,7,rest_MR,MR,rest,15,25,0.2,NA,6,NA,NA,0.32,NA,6,NA,NA,0.22,NA,6,NA,NA,0.23,NA,6,NA,NA,ul/g/h,
p047_o,NA,NA,Nematoda,Secernentea,Rhabditida,Rhabditidae,Caenorhabditis,elegans,f,c,a,NA,NA,NA,1,30,rest_MR,MR,rest,15,20,8.5,1,4,0.24,-1.45,12,1.5,4,0.25,-1.39,8.5,1,4,0.24,-1.45,14.5,2,4,0.28,-1.29,ul/mg.h,
p047_o,NA,NA,Nematoda,Secernentea,Rhabditida,Rhabditidae,Caenorhabditis,elegans,f,c,a,NA,NA,NA,1,30,rest_MR,MR,rest,15,25,8.5,1,4,0.24,-1.45,17,2,4,0.24,-1.45,7.5,0.08,4,0.02,-3.85,22,1,4,0.09,-2.4,ul/mg.h,
p047_o,NA,NA,Nematoda,Secernentea,Rhabditida,Rhabditidae,Caenorhabditis,elegans,f,c,a,NA,NA,NA,1,30,rest_MR,MR,rest,20,25,14.5,2,4,0.28,-1.29,20.5,1.5,4,0.15,-1.92,13,2,4,0.31,-1.18,22,1,4,0.09,-2.4,ul/mg.h,
p048_o,NA,NA,Chordata,Actinopterygii,Perciformes,Zoarcidae,Zoarces,viviparous,m,w,j,"German Bight, Germany",54.45,7.2,1,60,metabolic_enzyme,COX,liver cells,4,11,22,4,4,0.36,-1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,4,0.08,-2.48,U/10^6 cells,
p048_o,NA,NA,Chordata,Actinopterygii,Perciformes,Zoarcidae,Zoarces,viviparous,m,w,j,"German Bight, Germany",54.45,7.2,1,60,metabolic_enzyme,CS,liver cells,4,11,6.2,0.7,4,0.23,-1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,0.2,4,0.1,-2.35,U/10^6 cells,
p049_o,NA,NA,Arthropoda,Insecta,Coeloptera,Curculionidae,Sitophilus,granarius,t,c,a,NA,NA,NA,1,28,rest_MR,MR,rest,15,27,1.03,0.03,36,0.19,-1.65,3.01,0.06,36,0.11,-2.21,2.25,0.07,36,0.18,-1.69,7.18,2.12,36,1.77,0.57,ul/mg/h,
p049_o,NA,NA,Arthropoda,Insecta,Coeloptera,Curculionidae,Sitophilus,oryzae,t,c,a,NA,NA,NA,1,28,rest_MR,MR,rest,15,27,0.81,0.04,18,0.21,-1.54,4.4,0.19,18,0.19,-1.69,1.17,0.06,18,0.21,-1.54,5.91,0.27,18,0.19,-1.64,ul/mg/h,
p050_o,NA,NA,Arthropoda,Insecta,Coeloptera,Curculionidae,Sitophilus,granarius,t,c,a,NA,NA,NA,1,28,rest_MR,MR,rest,15,27,0.55,0.05,20,0.41,-0.9,1.8,0.05,20,0.12,-2.09,0.7,0.05,20,0.32,-1.14,1.75,0.05,20,0.13,-2.06,ul/mg/h,
p050_o,NA,NA,Arthropoda,Insecta,Coeloptera,Curculionidae,Sitophilus,oryzae,t,c,a,NA,NA,NA,1,28,rest_MR,MR,rest,15,27,0.6,0.05,20,0.37,-0.99,1.5,0.05,20,0.15,-1.9,0.67,0.05,20,0.33,-1.1,1.55,0.05,20,0.14,-1.94,ul/mg/h,
p051_o,NA,NA,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,mykiss,f,w,a,"Ontario, Canada",50.7,-86.05,1,14,rest_MR,MR,routine,10,20,19.3,4,5,0.46,-0.77,46,2.3,6,0.12,-2.1,10.7,1.5,4,0.28,-1.27,35.7,5,5,0.31,-1.16,mg/h per 200 g fish,
p051_o,NA,NA,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,mykiss,f,w,a,"Ontario, Canada",50.7,-86.05,1,14,rest_MR,MR,standard,10,20,12.1,0.5,5,0.09,-2.38,39.2,0.4,6,0.02,-3.69,8.9,0.15,4,0.03,-3.39,18.4,0.6,5,0.07,-2.62,,
p052_o,NA,NA,Chordata,Actinopterygii,Cyprinodontiformes,Fundulidae,Fundulus,heteroclitus macrolepidotus,m,w,a,"Hampton, NH, USA",42.897422,-70.828505,1,21,endurance,swim,sustained,10.4,28.7,5.8,0.3,6,0.13,-2.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,0.5,6,0.18,-1.71,,
p052_o,NA,NA,Chordata,Actinopterygii,Cyprinodontiformes,Fundulidae,Fundulus,heteroclitus,m,w,a,"Brunswick, GA, USA",31.16,-81.49,1,21,endurance,swim,sustained,10.4,28.7,3.4,0.4,6,0.29,-1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,0.2,6,0.1,-2.34,,
p053_o,NA,NA,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,mykiss,f,c,a,"Burnaby, Canada",49.3,122.95,2,30,endurance,swim,sustained,6,12,59.6,1.4,27,0.12,-2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.5,1.9,11,0.1,-2.31,cm/s,
p054_o,NA,NA,Chordata,Amphibia,Anura,Bufonidae,Rhinella,marina,t,w,a,"Dumaguete, Phillipines",9.316667,123.3,1,8,rest_MR,MR,rest,20,30,0.07,0.01,6,0.35,-1.05,0.24,0.05,6,0.52,-0.65,0.08,0.02,6,0.46,-0.78,0.14,0.05,6,0.87,-0.13,ml/g-0.8/h,"sealevel, old name: Bufo marinus"
p054_o,NA,NA,Chordata,Amphibia,Anura,Ranidae,Occidozyga,laevis,t,w,a,Lake Balinsusaya,9.353056,123.179167,1,8,rest_MR,MR,rest,20,30,0.09,0.02,6,0.41,-0.9,0.15,0.02,6,0.25,-1.37,0.11,0.02,6,0.35,-1.05,0.16,0.02,6,0.24,-1.44,ml/g-0.8/h,900 m elevation
p054_o,NA,NA,Chordata,Amphibia,Anura,Ranidae,Fejervarya,cancrivora,f,w,a,"Dumaguete, Phillipines",9.316667,123.3,1,8,rest_MR,MR,rest,20,30,0.09,0.02,6,0.54,-0.61,0.19,0.02,6,0.26,-1.36,0.13,0.02,6,0.38,-0.98,0.2,0.03,6,0.37,-1,ml/g-0.8/h,"sealevel, old name: Rana cancrivora"
p054_o,NA,NA,Chordata,Amphibia,Anura,Ranidae,Hylarana,erythraea,f,w,a,"Dumaguete, Phillipines",9.316667,123.3,1,8,rest_MR,MR,rest,20,30,0.07,0.02,6,0.52,-0.64,0.14,0.01,6,0.17,-1.74,0.08,0.02,6,0.49,-0.71,0.2,0.02,6,0.18,-1.69,ml/g-0.8/h,"sealevel, old name: Rana erythraea"
p054_o,NA,NA,Chordata,Amphibia,Anura,Ranidae,Limnonectes,magnus,f,w,a,"Palimpinan, Phillipines",9.3167,123.3,1,8,rest_MR,MR,rest,20,30,0.1,0.02,6,0.52,-0.66,0.18,0.02,6,0.27,-1.3,0.08,0.02,6,0.61,-0.49,0.17,0.02,6,0.29,-1.24,ml/g-0.8/h,"150 m elevation, old names: Rana magna"
p054_o,NA,NA,Chordata,Amphibia,Caudata,Salamandridae,Taricha,granulosa,t,c,a,Oregon,45.5,-122.9,1,7,rest_MR,MR,rest,5,20,12.8,2.5,9,0.59,-0.53,59.9,2.6,9,0.13,-2.04,11.1,0.7,9,0.19,-1.67,44.8,1.2,9,0.08,-2.52,ul/g/h,
p054_o,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,subpalmata,t,w,a,"La Georgina, Costa Rica",9.566667,-83.75,1,20,rest_MR,MR,rest,5,10,0.72,0.15,6,0.51,-0.67,1.1,0.15,7,0.36,-1.02,0.85,0.15,7,0.47,-0.76,1.2,1,7,2.2,0.79,umol/h,
p054_o,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,subpalmata,t,w,a,"La Georgina, Costa Rica",9.566667,-83.75,1,20,rest_MR,MR,rest,5,15,0.72,0.15,6,0.51,-0.67,2.1,0.15,7,0.19,-1.67,0.8,0.15,7,0.5,-0.7,2.4,0.15,6,0.15,-1.88,umol/h,
p054_o,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,subpalmata,t,w,a,"La Georgina, Costa Rica",9.566667,-83.75,1,20,rest_MR,MR,rest,5,20,0.72,0.15,6,0.51,-0.67,3.2,0.15,7,0.12,-2.09,0.8,0.15,7,0.5,-0.7,3.2,0.15,7,0.12,-2.09,umol/h,
p054_o,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,subpalmata,t,w,a,"La Georgina, Costa Rica",9.566667,-83.75,1,20,rest_MR,MR,rest,10,15,1.2,1,7,2.2,0.79,2.2,0.15,6,0.17,-1.79,1.6,0.15,7,0.25,-1.39,2.4,0.15,6,0.15,-1.88,umol/h,
p054_o,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,subpalmata,t,w,a,"La Georgina, Costa Rica",9.566667,-83.75,1,20,rest_MR,MR,rest,10,20,1.2,1,7,2.2,0.79,3.5,0.15,5,0.1,-2.35,1.2,0.15,7,0.33,-1.11,3.2,0.15,7,0.12,-2.09,umol/h,
p054_o,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,subpalmata,t,w,a,"La Georgina, Costa Rica",9.566667,-83.75,1,20,rest_MR,MR,rest,15,20,2.4,0.15,6,0.15,-1.88,2.9,0.15,7,0.14,-1.99,2.4,0.15,4,0.13,-2.08,3.2,0.15,7,0.12,-2.09,umol/h,
p055_o,NA,NA,Chordata,Actinopterygii,Atheriniformes,Melanotaeniidae,Melanotaenia,duboulayi,f,w,a,SE Queensland,-27.45,153.65,1,42,sprint,swim,sprint,15,25,20.5,0.7,40,0.22,-1.53,28,0.6,40,0.14,-2,21,0.5,40,0.15,-1.89,26,1.2,40,0.29,-1.23,,
p055_o,NA,NA,Arthropoda,Malacostraca,Decapoda,Atyidae,Paratya,australiensis,f,w,a,SE Queensland,-27.45,153.65,1,42,sprint,swim,sprint,15,25,22,1,40,0.29,-1.25,32,1,40,0.2,-1.62,17.5,0.5,40,0.18,-1.71,23,0.7,40,0.19,-1.65,,
p055_o,NA,NA,Arthropoda,Insecta,Hemiptera,Notonectidae,Enithares,sp,f,w,a,SE Queensland,-27.45,153.65,1,42,sprint,swim,sprint,15,25,50,2,80,0.36,-1.03,63,3,80,0.43,-0.85,52,2,80,0.34,-1.07,62,1,80,0.14,-1.94,cm/s,
p056_o,NA,NA,Chordata,Amphibia,Anura,Bufonidae,Bufo,woodhousii,f,w,a,"Denton, Texas",33.216389,-97.129167,1,21,rest_MR,MR,rest,10,15,18.9,1,40,0.33,-1.09,24.8,2.9,36,0.7,-0.35,18.9,1.8,40,0.6,-0.51,39.5,6.5,36,0.99,-0.01,ul/g/h,
p056_o,NA,NA,Chordata,Amphibia,Anura,Bufonidae,Bufo,woodhousii,f,w,a,"Denton, Texas",33.216389,-97.129167,1,21,rest_MR,MR,rest,10,20,18.9,1,40,0.33,-1.09,60.6,4.4,40,0.46,-0.78,22.5,1.5,40,0.42,-0.86,68.1,7.8,40,0.72,-0.32,ul/g/h,
p056_o,NA,NA,Chordata,Amphibia,Anura,Bufonidae,Bufo,woodhousii,f,w,a,"Denton, Texas",33.216389,-97.129167,1,21,rest_MR,MR,rest,10,25,18.9,1,40,0.33,-1.09,130.8,9.8,36,0.45,-0.8,15.4,0.9,36,0.35,-1.05,39.7,1.8,40,0.29,-1.25,ul/g/h,
