"paper","habitat","source","life.hist","lat","long","acclim_type","acclim_period","trait_category","trait","temp_1","temp_2","r1.1","r1.1_N","r1.2","r1.2_N","r2.1","r2.1_N","r2.2","r2.2_N","units","species_full","r1.1_sd","r1.2_sd","r2.1_sd","r2.2_sd","lnRR_Q10","V_lnRR_Q10","lnVR_Q10","V_lnVR_Q10","lnCVR_Q10","V_lnCVR_Q10","type"
"p063_o","f","c","j",12.45,130.86,1,33,"metabolic_enzyme","CS",20,29,2.8,8,5.2,8,3,9,8.3,9,"","Crocodylus porosus",1.4142135623731,1.97989898732233,1.8,4.2,0.687821342673582,0.0617395763915911,0.373858040690237,0.17636684303351,-0.313963301983345,0.238106419425101,"acute"
"p063_o","f","c","j",12.45,130.86,1,33,"metabolic_enzyme","CS",20,29,3,8,4.4,8,2.7,9,5.6,9,"","Crocodylus porosus",1.69705627484771,2.26274169979695,1.5,1.8,0.425546946951229,0.090194878073666,0.319646747168646,0.17636684303351,-0.105900199782583,0.266561721107176,"acute"
"p063_o","f","c","j",12.45,130.86,1,33,"metabolic_enzyme","CS",20,29,9.9,8,8.1,8,11.4,9,16.4,9,"","Crocodylus porosus",3.67695526217005,6.78822509939086,1.8,4.2,-0.22296743940239,0.129672387227361,0.68122719209601,0.17636684303351,0.9041946314984,0.306039230260871,"acute"
"p063_o","f","c","j",12.45,130.86,1,33,"metabolic_enzyme","LDH",20,29,287.7,8,313.1,8,214.8,9,364.7,9,"","Crocodylus porosus",82.5900720425888,106.066017177982,82.5,122.13,0.0940048419720643,0.0304271841985552,0.27796913744681,0.17636684303351,0.183964295474746,0.206794027232065,"acute"
"p063_o","f","c","j",12.45,130.86,1,33,"metabolic_enzyme","LDH",20,29,157.9,8,264.9,8,123.8,9,219.1,9,"","Crocodylus porosus",45.254833995939,69.2964645562817,22.8,77.4,0.574878305573808,0.0232367164713664,0.473427105901,0.17636684303351,-0.101451199672808,0.199603559504876,"acute"
"p063_o","f","c","j",12.45,130.86,1,33,"metabolic_enzyme","LDH",20,29,162.2,8,245.8,8,117.4,9,252,9,"","Crocodylus porosus",61.0940258945177,71.5592062560786,22.5,97.2,0.461875617167358,0.0349733155662317,0.175678978937061,0.17636684303351,-0.286196638230297,0.211340158599741,"acute"
"p063_o","f","c","j",12.45,130.86,1,33,"endurance","swim",20,29,1.03,8,0.68,8,0.65,9,1.11,9,"","Crocodylus porosus",0.0565685424949238,0.0282842712474619,0.06,0.03,-0.461356981170588,0.000732470789422282,-0.770163533955495,0.17636684303351,-0.308806552784907,0.177099313822932,"acute"
"p065_o","m","w","j",66.6,15.8,1,76,"rest_MR","MR",4,12.6,19.7,29,98.16,30,5.63,30,14.38,30,"","Gadus morhua",5.33131315906316,17.1984883056622,0.931128347758783,2.51952376452376,1.86741879611478,0.00479815443827101,1.3618882693157,0.0474560873005512,-0.50553052679908,0.0522542417388222,"acute"
"p065_o","m","w","j",63.5,21.5,1,76,"rest_MR","MR",4,12.6,20.63,12,57.52,10,6.88,30,21.57,30,"","Gadus morhua",7.20533135948653,42.5326345292647,11.2283124288559,5.31290880780011,1.19230975154608,0.0876727373050446,2.0644772487647,0.136573960262441,0.87216749721862,0.224246697567485,"acute"
"p066_o","f","w","a",33.35,151.2,1,28,"sprint","swim",15,25,20.9,25,20.64,25,13.88,25,19.66,25,"","Gambusia holbrooki",8,6.2,4.75,5.4,-0.0125182183574032,0.00946998002275488,-0.25489224962879,0.0416666666666667,-0.242374031271387,0.0511366466894215,"acute"
"p066_o","f","w","a",33.35,151.2,1,28,"endurance","swim",15,25,4.81,15,6.38,15,3.87,15,7.62,15,"","Gambusia holbrooki",1.31681433771052,2.20760050733823,0.774596669241483,2.90473750965556,0.282471013239029,0.0129784586596133,0.516690743218389,0.0714285714285714,0.23421972997936,0.0844070300881847,"acute"
"p066_o","f","c","j",29.45,153.35,1,28,"sprint","swim",15,25,23.2,14,26.3,14,16.22,14,27.95,14,"","Macquaria novemaculeata",5.313153489219,6.3608175575157,3.7042408129062,6.32340098364796,0.125416660511455,0.00792445648811458,0.179971379449001,0.0769230769230769,0.0545547189375465,0.0848475334111915,"acute"
"p066_o","f","c","j",29.45,153.35,1,28,"endurance","swim",15,25,5.45,14,6.55,14,4.47,14,7.4,14,"","Macquaria novemaculeata",1.27216351150314,0.785748051222528,1.34699665923862,1.4218298069741,0.183849440972008,0.00491984041519754,-0.481838086892739,0.0769230769230769,-0.665687527864746,0.0818429173382745,"acute"
"p067_o","f","w","j",48,69.35,1,77,"metabolic_enzyme","CS",8,23,6,7,9.5,7,3.6,7,5.5,7,"","Gasterosteus aculeatus",0.291032644217105,0.502692749102272,0.502692749102272,1.50807824730682,0.306354886252293,0.000327160493827161,0.364362470912047,0.0740740740740741,0.0580075846597531,0.0744012345679012,"acute"
"p067_o","f","w","j",48,69.35,1,77,"metabolic_enzyme","CS",8,23,22,7,34,7,17,7,26,7,"","Gasterosteus aculeatus",2.01077099640909,5.00046997791208,5.00046997791208,5.00046997791208,0.29021204750523,0.00190375125905167,0.607342449848874,0.0740740740740741,0.317130402343644,0.0759778253331257,"acute"
"p067_o","f","w","j",48,69.35,1,77,"metabolic_enzyme","LDH",8,23,125,7,225,7,90,7,160,7,"","Gasterosteus aculeatus",40.0037598232966,60.0056397349449,30.0028198674725,50.0046997791208,0.391857776601413,0.0110186496,0.27031007207211,0.0740740740740741,-0.121547704529303,0.0850927236740741,"acute"
"p067_o","f","w","j",48,69.35,1,77,"metabolic_enzyme","LDH",8,23,46,7,70,7,23,7,38,7,"","Gasterosteus aculeatus",25.0023498895604,25.0023498895604,5.00046997791208,7.99016895941506,0.279902563706843,0.0268570888468809,0,0.0740740740740741,-0.279902563706843,0.100931162920955,"acute"
"p068_o","f","c","j",33.35,151.2,1,42,"metabolic_enzyme","COX",20,30,5.48,9,7.27,9,3.51,8,4.5,8,"","Alligator mississippiensis",2.28,3.06,1.27279220613579,1.75362481734264,0.282651190585504,0.0389186663883875,0.29423947299794,0.125,0.0115882824124362,0.163918666388387,"acute"
"p068_o","f","c","j",33.35,151.2,1,42,"metabolic_enzyme","COX",20,30,23.66,9,28.82,9,27.34,8,33.52,8,"","Alligator mississippiensis",8.91,10.74,13.5481659275343,17.3948268171891,0.197283732021135,0.0311877911230285,0.186800847598001,0.125,-0.0104828844231347,0.156187791123028,"acute"
"p068_o","f","c","j",33.35,151.2,1,42,"metabolic_enzyme","COX",20,30,5.48,9,7.27,9,3.51,8,4.5,8,"","Alligator mississippiensis",2.28,3.06,1.27279220613579,1.75362481734264,0.282651190585504,0.0389186663883875,0.29423947299794,0.125,0.0115882824124362,0.163918666388387,"acute"
"p068_o","f","c","j",33.35,151.2,1,42,"metabolic_enzyme","COX",20,30,3.76,9,5.18,9,2.53,8,3.06,8,"","Alligator mississippiensis",2.52,2.4,1.38592929112563,1.75362481734264,0.320386098869589,0.0737612225982023,-0.0487901641694318,0.125,-0.369176263039021,0.198761222598202,"acute"
"p068_o","f","c","j",33.35,151.2,1,42,"metabolic_enzyme","CS",20,30,12.72,9,16.25,9,11.57,8,12.48,8,"","Alligator mississippiensis",4.38,7.95,3.7900923471599,4.86489465456345,0.24491735086377,0.0397685023647808,0.596123204277886,0.125,0.351205853414115,0.164768502364781,"acute"
"p068_o","f","c","j",33.35,151.2,1,42,"metabolic_enzyme","CS",20,30,32.67,9,43.64,9,28.73,8,39.27,8,"","Alligator mississippiensis",9.48,13.59,13.1521861300698,17.5362481734264,0.289516935351891,0.0201309307855778,0.360149911896122,0.125,0.0706329765442307,0.145130930785578,"acute"
"p068_o","f","c","j",33.35,151.2,1,42,"metabolic_enzyme","CS",20,30,12.72,9,16.25,9,11.57,8,12.48,8,"","Alligator mississippiensis",4.38,7.95,3.7900923471599,4.86489465456345,0.24491735086377,0.0397685023647808,0.596123204277886,0.125,0.351205853414115,0.164768502364781,"acute"
"p068_o","f","c","j",33.35,151.2,1,42,"metabolic_enzyme","CS",20,30,5.3,9,7.74,9,3.8,8,5.21,8,"","Alligator mississippiensis",4.74,4.47,1.64048773235279,2.26274169979695,0.37869486704356,0.125930221635896,-0.0586487270815077,0.125,-0.437343594125067,0.250930221635896,"acute"
"p068_o","f","c","j",33.35,151.2,1,77,"metabolic_enzyme","LDH",20,30,54.64,9,85.54,9,49.73,8,62.49,8,"","Alligator mississippiensis",18.66,29.37,29.4156420973604,12.5865007051205,0.448217887536228,0.0260572995716007,0.453591549791331,0.125,0.00537366225510269,0.151057299571601,"acute"
"p068_o","f","c","j",33.35,151.2,1,42,"metabolic_enzyme","LDH",20,30,91.11,9,158.14,9,102.45,8,173.22,8,"","Alligator mississippiensis",43.74,69.6,40.3050865276332,66.2700475328032,0.551413148917014,0.04713091937887,0.464501552091752,0.125,-0.0869115968252617,0.17213091937887,"acute"
"p068_o","f","c","j",33.35,151.2,1,42,"metabolic_enzyme","LDH",20,30,54.64,9,85.54,9,49.73,8,62.49,8,"","Alligator mississippiensis",18.66,29.37,29.4156420973604,12.5865007051205,0.448217887536228,0.0260572995716007,0.453591549791331,0.125,0.00537366225510269,0.151057299571601,"acute"
"p068_o","f","c","j",33.35,151.2,1,42,"metabolic_enzyme","LDH",20,30,398.21,9,542.5,9,398.81,8,438.3,8,"","Alligator mississippiensis",87.96,162.03,147.361053199277,170.72386124968,0.309208581091307,0.0153330185405568,0.610899337586349,0.125,0.301690756495042,0.140333018540557,"acute"
"p069_o","f","w","j",48,69.35,1,77,"metabolic_enzyme","CK",8,23,417,10,884,10,538.6,10,1184,10,"","Gasterosteus aculeatus",131.866978429021,272.113992657489,251.084846217369,403.095533341663,0.500913893892561,0.00865573010153127,0.482951595901862,0.0493827160493827,-0.0179622979906995,0.058038446150914,"acute"
"p069_o","f","w","j",48,69.35,1,77,"metabolic_enzyme","COX",8,23,3.87,10,5.45,10,4.59,10,6.79,10,"","Gasterosteus aculeatus",1.23328828746567,1.86574381949934,1.48627050027914,1.99223492590608,0.228240734422308,0.00972230751615941,0.275983865184049,0.0493827160493827,0.0477431307617404,0.0591050235655421,"acute"
"p069_o","f","w","j",48,69.35,1,77,"metabolic_enzyme","CS",8,23,6.24,10,9.59,10,3.99,10,6.2,10,"","Gasterosteus aculeatus",1.9606121493044,0.91706052144883,1.07517440445725,1.58113883008419,0.286493804342674,0.00479406813119298,-0.506559036705745,0.0493827160493827,-0.793052841048419,0.0541767841805757,"acute"
"p069_o","f","w","j",48,69.35,1,77,"metabolic_enzyme","CS",8,23,23.03,10,31.64,10,19.51,10,30.12,10,"","Gasterosteus aculeatus",7.27323861838727,1.64438438328756,7.0202564055738,10.3090251721489,0.211749619377906,0.00455291986106342,-0.991223726894512,0.0493827160493827,-1.20297334627242,0.0539356359104461,"acute"
"p069_o","f","w","j",48,69.35,1,77,"metabolic_enzyme","LDH",8,23,107.3,10,191.4,10,146.7,10,220.2,10,"","Gasterosteus aculeatus",33.9312392936067,42.6907484122731,92.907717655747,114.18984630868,0.385824552921467,0.00665550762188964,0.153097419201184,0.0493827160493827,-0.232727133720283,0.0560382236712723,"acute"
"p069_o","f","w","j",48,69.35,1,77,"metabolic_enzyme","LDH",8,23,23.3,10,41.8,10,24.9,10,44.3,10,"","Gasterosteus aculeatus",7.36810694819232,1.83412104289766,8.79113189526809,14.2934950239611,0.38962865263937,0.00453001432099896,-0.927063628679521,0.0493827160493827,-1.31669228131889,0.0539127303703817,"acute"
"p069_o","f","w","j",48,69.35,1,77,"metabolic_enzyme","PFK",8,23,0.76,10,2.1,10,0.61,10,0.8,10,"","Gasterosteus aculeatus",0.25298221281347,1.32815661727072,0.379473319220206,0.537587202228625,0.677582793620758,0.0227023699599877,1.10548538440235,0.0493827160493827,0.427902590781596,0.0720850860093704,"acute"
"p069_o","f","w","a",46.9,19.4,1,70,"sprint","run",15,25,0.65,8,0.93,8,0.65,8,1.19,8,"","Triturus dobrogicus",0.14142135623731,0.339411254969543,0.113137084989848,0.395979797464467,0.358212223257619,0.0225664833845415,0.8754687373539,0.142857142857143,0.517256514096281,0.165423626241684,"acute"
"p069_o","f","w","j",48,69.35,1,77,"sprint","swim",8,23,15.1,10,22.8,10,15.4,10,17.5,10,"","Gasterosteus aculeatus",1.99223492590608,3.699864862397,3.19390043677006,4.300697617829,0.274710528093011,0.00194401038929988,0.412692805604149,0.0493827160493827,0.137982277511138,0.0513267264386826,"acute"
"p070_o","f","w","a",52.35,9.7,1,35,"max_MR","MR",12,18,22.24,3,23.27,3,10.29,3,22.28,3,"","Bithynia tentaculata",2.68467875173176,3.60266567974326,5.2481139469337,5.99289579418831,0.0754541798863647,0.0356862523527053,0.490188271303452,1.38888888888889,0.414734091417088,1.42457514124159,"acute"
"p070_o","f","w","a",46.9,19.4,1,70,"sprint","swim",15,25,2.91,8,3.48,8,3.21,8,3.46,8,"","Triturus dobrogicus",0.537401153701776,0.791959594928933,0.339411254969543,0.537401153701776,0.178879212602982,0.0107368324357422,0.387765531008763,0.142857142857143,0.208886318405782,0.153593975292885,"acute"
"p082_o","t","w","a",57.05,9.916667,1,90,"rest_MR","MR",5,25,10,30,95,30,22,30,92,30,"ul/g/h","Vipera berus",2.19089023002066,6.57267069006199,6.57267069006199,0.438178046004133,1.12564589930325,0.0004398891966759,0.549306144334055,0.00862068965517241,-0.576339754969193,0.00906057885184831,"acute"
"p091_o","m","w","j",47.65,52.7,1,28,"metabolic_enzyme","CS",3,11,0.49,7,0.76,7,0.57,7,0.9,7,"","Zoarces americanus",0.211660104885167,0.529150262212918,0.13228756555323,0.44977772288098,0.548641302719631,0.149855683977475,1.14536341484269,0.260416666666667,0.596722112123063,0.410272350644141,"acute"
"p091_o","m","w","j",47.65,52.7,1,28,"rest_MR","MR",3,11,2.38,9,7.5,9,4.38,9,9.42,9,"","Zoarces americanus",1.17,1.89,1.89,3.6,1.4347531660736,0.0529811206835675,0.599466350327358,0.1953125,-0.835286815746244,0.248293620683568,"acute"
"p093_o","f","c","j",46.56,70.58,1,56,"metabolic_enzyme","COX",5,15,1.9,8,3.15,8,1.2,7,1.95,7,"","Oncorhynchus mykiss",0.565685424949238,0.848528137423857,0.529150262212918,1.3228756555323,0.505548566665147,0.0201506271945528,0.405465108108164,0.142857142857143,-0.100083458556983,0.163007770051696,"acute"
"p094_o","t","c","a",29.9,31.05,1,8,"sprint","jump",25,33,138,12,115,12,100,12,106,12,"mm","Acheta domesticus",53.2778828408187,53.2778828408187,47.250346030479,47.250346030479,-0.227901945992443,0.0473548374816215,0,0.142045454545455,0.227901945992443,0.189400292027076,"acute"
"p094_o","t","c","a",29.9,31.05,1,8,"sprint","run",25,33,21,12,27,12,20,12,29,12,"mm/s","Acheta domesticus",9.2491513124178,9.2491513124178,10.3576638292619,10.3576638292619,0.314143035351133,0.04053799760645,0,0.142045454545455,-0.314143035351133,0.182583452151905,"acute"
"p095_o","m","w","a",54.15,7.9,1,300,"metabolic_enzyme","CS",5,10,0.7,5,0.9,5,0.75,5,0.8,5,"","Zoarces viviparous",0.447213595499958,0.447213595499958,0.447213595499958,0.447213595499958,0.502628856561812,0.524061476442429,0,1,-0.502628856561812,1.52406147644243,"acute"
"p095_o","m","w","a",54.15,7.9,1,300,"metabolic_enzyme","IDH",5,10,0.05,4,0.09,4,0.04,5,0.06,5,"IDH = isocitrate dehydrogenase","Zoarces viviparous",0.02,0.06,0.0223606797749979,0.0223606797749979,1.17557332980424,0.604444444444444,2.19722457733622,1.33333333333333,1.02165124753198,1.93777777777778,"acute"
"p097_o","t","w","a",33.95,107.6,1,14,"endurance","run",10,25,3.3,25,2.65,25,2,25,4.8,25,"mm/min","Macrobiotus harmsworthi",1.75,1.5,1.75,3,-0.146241885649536,0.0106954670640658,-0.102767119884839,0.0185185185185185,0.0434747657646969,0.0292139855825844,"acute"
"p098_o","f","w","j",35.45,95,1,186,"rest_MR","MR",25,30,2.54,11,3.42,11,0.98,14,1.48,14,"","Trachemys scripta",2.25530485744167,2.22213860953812,1.45924638084184,1.49666295470958,0.594952940088137,0.440205894946177,-0.0296301715702814,0.4,-0.624583111658419,0.840205894946177,"acute"
"p099_o","f","w","a",33.04,-115.35,1,42,"sprint","Mean velocity",20,30,0.74,16,0.77,10,0.68,16,0.81,10,"m/s","Bufo woodhousii",0.08,0.0316227766016838,0.04,0.0316227766016838,0.0397403286495141,0.000899122696244493,-0.928148995182813,0.0888888888888889,-0.967889323832327,0.0897880115851334,"acute"
"p100_o","m","w","j",47.75,-53,1,21,"metabolic_enzyme","PFK",0,15,0.08,6,0.14,6,0.03,6,0.08,6,"umole/min/mg","Pseudopleuronectes americanus",0.0244948974278318,2.44948974278318,0.0244948974278318,2.44948974278318,0.373077191956948,22.6826814058957,3.07011345732539,0.0888888888888889,2.69703626536845,22.7715702947846,"acute"
"p101_o","f","w","a",28.15,153.25,1,28,"sprint","bite force",10,20,50,16,58,16,48,15,58,15,"N","Euastacus sulcatus",12,16,15.4919333848297,19.3649167310371,0.148420005118273,0.00835624256837099,0.287682072451781,0.0666666666666667,0.139262067333508,0.0750229092350377,"acute"
"p103_o","m","w","a",54.15,7.9,1,365,"rest_MR","MR",4,10,1.59,6,3.22,6,0.91,6,1.88,6,"","Gadus morhua",0.759341820262785,0.759341820262785,0.465403051128804,0.83282651254628,1.17607890554029,0.131336898822521,0,0.555555555555556,-1.17607890554029,0.686892454378077,"acute"
"p103_o","m","w","a",54.15,7.9,1,365,"max_MR","MR",4,10,6.25,6,7.6,6,5.31,6,8.13,6,"","Gadus morhua",1.69014792252039,1.91060199937088,1.69014792252039,1.91060199937088,0.325944639239959,0.0631150027700831,0.204337203487221,0.555555555555556,-0.121607435752738,0.618670558325639,"acute"
"p103_o","m","w","a",69.65,18.9,1,365,"rest_MR","MR",4,10,1.16,6,2.53,6,1.16,6,2,6,"","Gadus morhua",0.391918358845308,0.538887743412299,0.391918358845308,0.68585712797929,1.29966549603526,0.0738511304068106,0.530756218530891,0.555555555555556,-0.768909277504368,0.629406685962366,"acute"
"p103_o","m","w","a",69.65,18.9,1,365,"max_MR","MR",4,10,5,6,7.41,6,7.19,6,8.6,6,"","Gadus morhua",0.759341820262785,2.66994381963366,0.759341820262785,1.37171425595858,0.655654211456492,0.0707832590779462,2.09560112957333,0.555555555555556,1.43994691811684,0.626338814633502,"acute"
"p103_o","m","w","a",54.15,7.9,1,365,"endurance","swim",4,10,0.7,6,0.76,6,0.76,6,0.9,6,"","Gadus morhua",0.122474487139159,0.0734846922834953,0.0489897948556636,0.122474487139159,0.13706349706162,0.0185005904485525,-0.851376039609985,0.555555555555556,-0.988439536671605,0.574056146004108,"acute"
"p103_o","m","w","a",69.65,18.9,1,365,"endurance","swim",4,10,0.72,6,0.77,6,0.72,6,0.8,6,"","Gadus morhua",0.0244948974278318,0.0979795897113271,0.0244948974278318,0.122474487139159,0.111898838062714,0.0080319481549039,2.31049060186648,0.555555555555556,2.19859176380377,0.56358750371046,"acute"
"p107_o","f","w","a",33.25,86.65,1,17,"sprint","run",8,18,4.7,22,6.3,22,4.65,22,7,22,"","Eurycea guttolineata",4.69041575982343,4.69041575982343,5.62849891178812,9.8498730956292,0.292987124681474,0.0704646159387585,0,0.0476190476190476,-0.292987124681474,0.118083663557806,"acute"
"p107_o","f","w","a",33.25,86.65,1,17,"sprint","swim",8,18,5.1,22,7.25,22,4.4,22,6.8,22,"","Eurycea guttolineata",4.22137418384109,4.69041575982343,3.2832910318764,6.09754048777046,0.351760929136303,0.0501668387855947,0.105360515657826,0.0476190476190476,-0.246400413478477,0.0977858864046423,"acute"
"p109_o","f","w","a",29.725278,-99.761389,1,25,"rest_MR","MR",10,15,102.95,11,158.95,11,101.56,10,151.2,10,"ul/g/h","Eurycea neotenes",34.0285703490464,38.07485259328,20.5231820144928,24.0333102172797,0.868692507766026,0.0605936928887686,0.224707102297594,0.4,-0.643985405468433,0.460593692888769,"acute"
"p109_o","f","w","a",29.725278,-99.761389,1,25,"rest_MR","MR",5,10,29,11,74.35,11,42.51,11,102.95,11,"ul/g/h","Eurycea neotenes",4.21211348375136,12.4705092117363,10.1820381063911,34.0285703490464,1.88297568583938,0.0179012989246208,2.17080411386261,0.4,0.287828428023226,0.417901298924621,"acute"
"p109_o","f","w","a",29.725278,-99.761389,1,25,"rest_MR","MR",15,20,151.2,10,288.36,10,137.2,9,249.82,9,"ul/g/h","Eurycea neotenes",24.0333102172797,45.7265349660348,22.2,46.05,1.29121247158189,0.0201644454180576,1.28647593887667,0.444444444444444,-0.00473653270522396,0.464608889862502,"acute"
"p11","f","w","a",62.47,29.77,1,14,"cardiac","heart rate",4,18,31.11,10,74.19,10,23.25,20,55.73,20,"beats/min","Rutilus rutilus",7.55784360780243,17.297658801121,12.2536525166988,19.8562836401981,0.620785756637064,0.00578469862468226,0.591418036064622,0.0566893424036281,-0.0293677205724418,0.0624740410283104,"acute"
"p110_o","f","c","a",43.2,80,1,21,"endurance","swim",18,28,13.5,10,20.05,15,13.8,10,20.8,15,"","Danio rerio",2.5298221281347,5.80947501931113,0.158113883008419,3.87298334620742,0.395539468308194,0.00910863992623895,0.831341213476456,0.0912698412698413,0.435801745168262,0.10037848119608,"acute"
"p111","f","c","j",38.224766,-121.024463,1,21,"max_MR","Maximum Metabolic Rate",15,19,10.34,12,9.59,12,8.72,12,10.02,12,"mg O2 kg-1 min-1","Oncorhynchus tshawytscha",3.56802466359189,2.21702503368816,2.42487113059643,2.80592230826158,-0.188247450462341,0.0898531150193585,-1.18961476217491,0.568181818181818,-1.00136731171257,0.658034933201177,"acute"
"p111","f","c","j",38.224766,-121.024463,1,21,"rest_MR","Routine Metabolic Rate",15,19,2.8,12,3.47,12,2.37,12,3.08,12,"mg O2 kg-1 min-1","Oncorhynchus tshawytscha",0.658179306876173,0.623538290724796,0.519615242270663,0.519615242270663,0.536337941944024,0.0455963787211394,-0.13516805317569,0.568181818181818,-0.671505995119714,0.613778196902958,"acute"
