"record_num","phylum","class","order","family","habitat","source","life.hist","lat","long","acclim_type","acclim_period","trait_category","trait","temp_1","temp_2","r1.1","r1.1_N","r1.2","r1.2_N","r2.1","r2.1_N","r2.2","r2.2_N","units","species_full","r1.2_sd","r2.2_sd","lnCVR_Q10_acute_t2","lnCVR_Q10_acclim","obs","name","effect_size","V","type"
"p005_o","Mollusca","Bivalvia","Veneroida","Dreissenidae","f","w","a",42.2,-81.2,1,14,"rest_MR","MR",18,26,0.8,10,NA,NA,NA,NA,1.75,10,"ul/mg/h","Dreissena polymorpha",NA,0.379473319220206,NA,0.754418777337823,79,"lnVR_Q10_acute_t2",NA,NA,"acute"
"p005_o","Mollusca","Bivalvia","Veneroida","Dreissenidae","f","w","a",42.2,-81.2,1,14,"rest_MR","MR",18,26,0.8,10,NA,NA,NA,NA,1.75,10,"ul/mg/h","Dreissena polymorpha",NA,0.379473319220206,NA,0.754418777337823,80,"lnVR_Q10_acclim",1.73286795139986,0.173611111111111,"acclim"
"p005_o","Mollusca","Bivalvia","Veneroida","Dreissenidae","f","w","a",42.2,-81.2,1,14,"rest_MR","MR",18,26,0.8,10,NA,NA,NA,NA,1.75,10,"ul/mg/h","Dreissena polymorpha",NA,0.379473319220206,NA,0.754418777337823,81,"lnCVR_Q10_acute_t1",NA,NA,"acute"
"p005_o","Mollusca","Bivalvia","Veneroida","Dreissenidae","f","w","a",42.2,-81.2,1,14,"rest_MR","MR",10,26,0.65,10,NA,NA,NA,NA,1.75,10,"ul/mg/h","Dreissena polymorpha",NA,0.379473319220206,NA,0.934067466100077,82,"r1.1_sd",0.0316227766016838,0.0453319680929571,"acclim"
"p005_o","Mollusca","Bivalvia","Veneroida","Dreissenidae","f","w","a",42.2,-81.2,1,14,"rest_MR","MR",10,26,0.65,10,NA,NA,NA,NA,1.75,10,"ul/mg/h","Dreissena polymorpha",NA,0.379473319220206,NA,0.934067466100077,83,"r2.1_sd",NA,0.0453319680929571,"acclim"
"p005_o","Mollusca","Bivalvia","Veneroida","Dreissenidae","f","w","a",42.2,-81.2,1,14,"rest_MR","MR",10,26,0.65,10,NA,NA,NA,NA,1.75,10,"ul/mg/h","Dreissena polymorpha",NA,0.379473319220206,NA,0.934067466100077,84,"lnRR_Q10_acute_t1",NA,NA,"acute"
"p005_o","Mollusca","Bivalvia","Veneroida","Dreissenidae","f","w","a",42.2,-81.2,1,14,"rest_MR","MR",10,26,0.65,10,NA,NA,NA,NA,1.75,10,"ul/mg/h","Dreissena polymorpha",NA,0.379473319220206,NA,0.934067466100077,85,"lnRR_Q10_acute_t2",NA,NA,"acute"
"p005_o","Mollusca","Bivalvia","Veneroida","Dreissenidae","f","w","a",42.2,-81.2,1,14,"rest_MR","MR",10,26,0.65,10,NA,NA,NA,NA,1.75,10,"ul/mg/h","Dreissena polymorpha",NA,0.379473319220206,NA,0.934067466100077,86,"lnRR_Q10_acclim",0.618999190017423,0.00192919031517933,"acclim"
"p005_o","Mollusca","Bivalvia","Veneroida","Dreissenidae","f","w","a",42.2,-81.2,1,14,"rest_MR","MR",10,26,0.65,10,NA,NA,NA,NA,1.75,10,"ul/mg/h","Dreissena polymorpha",NA,0.379473319220206,NA,0.934067466100077,87,"lnVR_Q10_acute_t1",NA,NA,"acute"
"p005_o","Mollusca","Bivalvia","Veneroida","Dreissenidae","f","w","a",42.2,-81.2,1,14,"rest_MR","MR",10,26,0.65,10,NA,NA,NA,NA,1.75,10,"ul/mg/h","Dreissena polymorpha",NA,0.379473319220206,NA,0.934067466100077,88,"lnVR_Q10_acute_t2",NA,NA,"acute"
"p005_o","Mollusca","Bivalvia","Veneroida","Dreissenidae","f","w","a",42.2,-81.2,1,14,"rest_MR","MR",10,26,0.65,10,NA,NA,NA,NA,1.75,10,"ul/mg/h","Dreissena polymorpha",NA,0.379473319220206,NA,0.934067466100077,89,"lnVR_Q10_acclim",1.5530666561175,0.0434027777777778,"acclim"
"p005_o","Mollusca","Bivalvia","Veneroida","Dreissenidae","f","w","a",42.2,-81.2,1,14,"rest_MR","MR",10,26,0.65,10,NA,NA,NA,NA,1.75,10,"ul/mg/h","Dreissena polymorpha",NA,0.379473319220206,NA,0.934067466100077,90,"lnCVR_Q10_acute_t1",NA,NA,"acute"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.2,8,0.4,8,0.16,8,0.35,8,"ml/g/h","Mya arenaria",0.113137084989848,0.113137084989848,-1.00590289056384,-0.782759339249632,91,"r1.1_sd",0.14142135623731,0.218418367346939,"acclim"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.2,8,0.4,8,0.16,8,0.35,8,"ml/g/h","Mya arenaria",0.113137084989848,0.113137084989848,-1.00590289056384,-0.782759339249632,92,"r2.1_sd",0.14142135623731,0.218418367346939,"acclim"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.2,8,0.4,8,0.16,8,0.35,8,"ml/g/h","Mya arenaria",0.113137084989848,0.113137084989848,-1.00590289056384,-0.782759339249632,93,"lnRR_Q10_acute_t1",0.693147180559945,0.0725,"acute"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.2,8,0.4,8,0.16,8,0.35,8,"ml/g/h","Mya arenaria",0.113137084989848,0.113137084989848,-1.00590289056384,-0.782759339249632,94,"lnRR_Q10_acute_t2",0.782759339249632,0.110717474489796,"acute"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.2,8,0.4,8,0.16,8,0.35,8,"ml/g/h","Mya arenaria",0.113137084989848,0.113137084989848,-1.00590289056384,-0.782759339249632,95,"lnRR_Q10_acclim",0.559615787935423,0.0755612244897959,"acclim"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.2,8,0.4,8,0.16,8,0.35,8,"ml/g/h","Mya arenaria",0.113137084989848,0.113137084989848,-1.00590289056384,-0.782759339249632,96,"lnVR_Q10_acute_t1",-0.22314355131421,0.142857142857143,"acute"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.2,8,0.4,8,0.16,8,0.35,8,"ml/g/h","Mya arenaria",0.113137084989848,0.113137084989848,-1.00590289056384,-0.782759339249632,97,"lnVR_Q10_acute_t2",-0.22314355131421,0.142857142857143,"acute"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.2,8,0.4,8,0.16,8,0.35,8,"ml/g/h","Mya arenaria",0.113137084989848,0.113137084989848,-1.00590289056384,-0.782759339249632,98,"lnVR_Q10_acclim",-0.22314355131421,0.142857142857143,"acclim"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.2,8,0.4,8,0.16,8,0.35,8,"ml/g/h","Mya arenaria",0.113137084989848,0.113137084989848,-1.00590289056384,-0.782759339249632,99,"lnCVR_Q10_acute_t1",-0.916290731874155,0.215357142857143,"acute"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.12,8,0.45,8,0.11,8,0.2,8,"ml/g/h","Mya arenaria",0.197989898732233,0.0565685424949238,-1.00330210886378,-0.916290731874155,100,"r1.1_sd",0.0848528137423857,0.215357142857143,"acclim"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.12,8,0.45,8,0.11,8,0.2,8,"ml/g/h","Mya arenaria",0.197989898732233,0.0565685424949238,-1.00330210886378,-0.916290731874155,101,"r2.1_sd",0.0848528137423857,0.215357142857143,"acclim"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.12,8,0.45,8,0.11,8,0.2,8,"ml/g/h","Mya arenaria",0.197989898732233,0.0565685424949238,-1.00330210886378,-0.916290731874155,102,"lnRR_Q10_acute_t1",1.32175583998232,0.0866975308641975,"acute"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.12,8,0.45,8,0.11,8,0.2,8,"ml/g/h","Mya arenaria",0.197989898732233,0.0565685424949238,-1.00330210886378,-0.916290731874155,103,"lnRR_Q10_acute_t2",0.59783700075562,0.0843801652892562,"acute"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.12,8,0.45,8,0.11,8,0.2,8,"ml/g/h","Mya arenaria",0.197989898732233,0.0565685424949238,-1.00330210886378,-0.916290731874155,104,"lnRR_Q10_acclim",0.510825623765991,0.0725,"acclim"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.12,8,0.45,8,0.11,8,0.2,8,"ml/g/h","Mya arenaria",0.197989898732233,0.0565685424949238,-1.00330210886378,-0.916290731874155,105,"lnVR_Q10_acute_t1",0.847297860387204,0.142857142857143,"acute"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.12,8,0.45,8,0.11,8,0.2,8,"ml/g/h","Mya arenaria",0.197989898732233,0.0565685424949238,-1.00330210886378,-0.916290731874155,106,"lnVR_Q10_acute_t2",-0.405465108108164,0.142857142857143,"acute"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.12,8,0.45,8,0.11,8,0.2,8,"ml/g/h","Mya arenaria",0.197989898732233,0.0565685424949238,-1.00330210886378,-0.916290731874155,107,"lnVR_Q10_acclim",-0.405465108108164,0.142857142857143,"acclim"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.12,8,0.45,8,0.11,8,0.2,8,"ml/g/h","Mya arenaria",0.197989898732233,0.0565685424949238,-1.00330210886378,-0.916290731874155,108,"lnCVR_Q10_acute_t1",-0.474457979595116,0.22955467372134,"acute"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.35,8,0.4,8,0.11,8,0.25,8,"ml/g/h","Mya arenaria",0.0848528137423857,0.0848528137423857,-1.33180617583582,0.0487901641694318,109,"r1.1_sd",0.113137084989848,0.170318367346939,"acclim"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.35,8,0.4,8,0.11,8,0.25,8,"ml/g/h","Mya arenaria",0.0848528137423857,0.0848528137423857,-1.33180617583582,0.0487901641694318,110,"r2.1_sd",0.14142135623731,0.170318367346939,"acclim"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.35,8,0.4,8,0.11,8,0.25,8,"ml/g/h","Mya arenaria",0.0848528137423857,0.0848528137423857,-1.33180617583582,0.0487901641694318,111,"lnRR_Q10_acute_t1",0.133531392624523,0.0186862244897959,"acute"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.35,8,0.4,8,0.11,8,0.25,8,"ml/g/h","Mya arenaria",0.0848528137423857,0.0848528137423857,-1.33180617583582,0.0487901641694318,112,"lnRR_Q10_acute_t2",0.82098055206983,0.221011570247934,"acute"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.35,8,0.4,8,0.11,8,0.25,8,"ml/g/h","Mya arenaria",0.0848528137423857,0.0848528137423857,-1.33180617583582,0.0487901641694318,113,"lnRR_Q10_acclim",-0.336472236621213,0.0274612244897959,"acclim"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.35,8,0.4,8,0.11,8,0.25,8,"ml/g/h","Mya arenaria",0.0848528137423857,0.0848528137423857,-1.33180617583582,0.0487901641694318,114,"lnVR_Q10_acute_t1",-0.287682072451781,0.142857142857143,"acute"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.35,8,0.4,8,0.11,8,0.25,8,"ml/g/h","Mya arenaria",0.0848528137423857,0.0848528137423857,-1.33180617583582,0.0487901641694318,115,"lnVR_Q10_acute_t2",-0.510825623765991,0.142857142857143,"acute"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.35,8,0.4,8,0.11,8,0.25,8,"ml/g/h","Mya arenaria",0.0848528137423857,0.0848528137423857,-1.33180617583582,0.0487901641694318,116,"lnVR_Q10_acclim",-0.287682072451781,0.142857142857143,"acclim"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.35,8,0.4,8,0.11,8,0.25,8,"ml/g/h","Mya arenaria",0.0848528137423857,0.0848528137423857,-1.33180617583582,0.0487901641694318,117,"lnCVR_Q10_acute_t1",-0.421213465076304,0.161543367346939,"acute"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.4,8,0.3,8,0.2,8,0.22,8,"ml/g/h","Mya arenaria",0.169705627484771,0.14142135623731,-0.0953101798043246,0.415515443961666,118,"r1.1_sd",0.169705627484771,0.217010035419126,"acclim"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.4,8,0.3,8,0.2,8,0.22,8,"ml/g/h","Mya arenaria",0.169705627484771,0.14142135623731,-0.0953101798043246,0.415515443961666,119,"r2.1_sd",0.14142135623731,0.217010035419126,"acclim"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.4,8,0.3,8,0.2,8,0.22,8,"ml/g/h","Mya arenaria",0.169705627484771,0.14142135623731,-0.0953101798043246,0.415515443961666,120,"lnRR_Q10_acute_t1",-0.287682072451781,0.0625,"acute"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.4,8,0.3,8,0.2,8,0.22,8,"ml/g/h","Mya arenaria",0.169705627484771,0.14142135623731,-0.0953101798043246,0.415515443961666,121,"lnRR_Q10_acute_t2",0.0953101798043247,0.114152892561984,"acute"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.4,8,0.3,8,0.2,8,0.22,8,"ml/g/h","Mya arenaria",0.169705627484771,0.14142135623731,-0.0953101798043246,0.415515443961666,122,"lnRR_Q10_acclim",-0.59783700075562,0.0741528925619835,"acclim"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.4,8,0.3,8,0.2,8,0.22,8,"ml/g/h","Mya arenaria",0.169705627484771,0.14142135623731,-0.0953101798043246,0.415515443961666,123,"lnVR_Q10_acute_t1",0,0.142857142857143,"acute"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.4,8,0.3,8,0.2,8,0.22,8,"ml/g/h","Mya arenaria",0.169705627484771,0.14142135623731,-0.0953101798043246,0.415515443961666,124,"lnVR_Q10_acute_t2",0,0.142857142857143,"acute"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.4,8,0.3,8,0.2,8,0.22,8,"ml/g/h","Mya arenaria",0.169705627484771,0.14142135623731,-0.0953101798043246,0.415515443961666,125,"lnVR_Q10_acclim",-0.182321556793954,0.142857142857143,"acclim"
"p007_o","Mollusca","Bivalvia","Myoida","Myidae","m","w","a",44.398253,-68.555902,1,14,"rest_MR","MR",10,20,0.4,8,0.3,8,0.2,8,0.22,8,"ml/g/h","Mya arenaria",0.169705627484771,0.14142135623731,-0.0953101798043246,0.415515443961666,126,"lnCVR_Q10_acute_t1",0.287682072451781,0.205357142857143,"acute"
"p008_o","Chordata","Actinopterygii","Pleuronectiformes","Soleidae","m","w","j",36.52061,-6.299451,1,21,"ATPase","Na-K-ATPase",12,26,2.8,10,NA,NA,NA,NA,13,10,"","Solea senegalensis",NA,3.16227766016838,NA,-0.236683668538888,127,"r1.1_sd",0.948683298050514,0.0655652360771222,"acclim"
"p008_o","Chordata","Actinopterygii","Pleuronectiformes","Soleidae","m","w","j",36.52061,-6.299451,1,21,"ATPase","Na-K-ATPase",12,26,2.8,10,NA,NA,NA,NA,13,10,"","Solea senegalensis",NA,3.16227766016838,NA,-0.236683668538888,128,"r2.1_sd",NA,0.0655652360771222,"acclim"
"p008_o","Chordata","Actinopterygii","Pleuronectiformes","Soleidae","m","w","j",36.52061,-6.299451,1,21,"ATPase","Na-K-ATPase",12,26,2.8,10,NA,NA,NA,NA,13,10,"","Solea senegalensis",NA,3.16227766016838,NA,-0.236683668538888,129,"lnRR_Q10_acute_t1",NA,NA,"acute"
"p008_o","Chordata","Actinopterygii","Pleuronectiformes","Soleidae","m","w","j",36.52061,-6.299451,1,21,"ATPase","Na-K-ATPase",12,26,2.8,10,NA,NA,NA,NA,13,10,"","Solea senegalensis",NA,3.16227766016838,NA,-0.236683668538888,130,"lnRR_Q10_acute_t2",NA,NA,"acute"
"p008_o","Chordata","Actinopterygii","Pleuronectiformes","Soleidae","m","w","j",36.52061,-6.299451,1,21,"ATPase","Na-K-ATPase",12,26,2.8,10,NA,NA,NA,NA,13,10,"","Solea senegalensis",NA,3.16227766016838,NA,-0.236683668538888,131,"lnRR_Q10_acclim",1.09666424305741,0.00887589367349403,"acclim"
"p008_o","Chordata","Actinopterygii","Pleuronectiformes","Soleidae","m","w","j",36.52061,-6.299451,1,21,"ATPase","Na-K-ATPase",12,26,2.8,10,NA,NA,NA,NA,13,10,"","Solea senegalensis",NA,3.16227766016838,NA,-0.236683668538888,132,"lnVR_Q10_acute_t1",NA,NA,"acute"
"p008_o","Chordata","Actinopterygii","Pleuronectiformes","Soleidae","m","w","j",36.52061,-6.299451,1,21,"ATPase","Na-K-ATPase",12,26,2.8,10,NA,NA,NA,NA,13,10,"","Solea senegalensis",NA,3.16227766016838,NA,-0.236683668538888,133,"lnVR_Q10_acute_t2",NA,NA,"acute"
"p008_o","Chordata","Actinopterygii","Pleuronectiformes","Soleidae","m","w","j",36.52061,-6.299451,1,21,"ATPase","Na-K-ATPase",12,26,2.8,10,NA,NA,NA,NA,13,10,"","Solea senegalensis",NA,3.16227766016838,NA,-0.236683668538888,134,"lnVR_Q10_acclim",0.859980574518526,0.0566893424036281,"acclim"
"p008_o","Chordata","Actinopterygii","Pleuronectiformes","Soleidae","m","w","j",36.52061,-6.299451,1,21,"ATPase","Na-K-ATPase",12,26,2.8,10,NA,NA,NA,NA,13,10,"","Solea senegalensis",NA,3.16227766016838,NA,-0.236683668538888,135,"lnCVR_Q10_acute_t1",NA,NA,"acute"
"p008_o","Chordata","Actinopterygii","Pleuronectiformes","Soleidae","m","w","j",36.52061,-6.299451,1,21,"ATPase","Na-K-ATPase",12,26,2,10,NA,NA,NA,NA,6.2,10,"","Solea senegalensis",NA,0.632455532033676,NA,-0.808144365350786,136,"r1.1_sd",0.632455532033676,0.062322292774203,"acclim"
"p008_o","Chordata","Actinopterygii","Pleuronectiformes","Soleidae","m","w","j",36.52061,-6.299451,1,21,"ATPase","Na-K-ATPase",12,26,2,10,NA,NA,NA,NA,6.2,10,"","Solea senegalensis",NA,0.632455532033676,NA,-0.808144365350786,137,"r2.1_sd",NA,0.062322292774203,"acclim"
"p008_o","Chordata","Actinopterygii","Pleuronectiformes","Soleidae","m","w","j",36.52061,-6.299451,1,21,"ATPase","Na-K-ATPase",12,26,2,10,NA,NA,NA,NA,6.2,10,"","Solea senegalensis",NA,0.632455532033676,NA,-0.808144365350786,138,"lnRR_Q10_acute_t1",NA,NA,"acute"
"p008_o","Chordata","Actinopterygii","Pleuronectiformes","Soleidae","m","w","j",36.52061,-6.299451,1,21,"ATPase","Na-K-ATPase",12,26,2,10,NA,NA,NA,NA,6.2,10,"","Solea senegalensis",NA,0.632455532033676,NA,-0.808144365350786,139,"lnRR_Q10_acute_t2",NA,NA,"acute"
"p008_o","Chordata","Actinopterygii","Pleuronectiformes","Soleidae","m","w","j",36.52061,-6.299451,1,21,"ATPase","Na-K-ATPase",12,26,2,10,NA,NA,NA,NA,6.2,10,"","Solea senegalensis",NA,0.632455532033676,NA,-0.808144365350786,140,"lnRR_Q10_acclim",0.808144365350786,0.00563295037057487,"acclim"
"p008_o","Chordata","Actinopterygii","Pleuronectiformes","Soleidae","m","w","j",36.52061,-6.299451,1,21,"ATPase","Na-K-ATPase",12,26,2,10,NA,NA,NA,NA,6.2,10,"","Solea senegalensis",NA,0.632455532033676,NA,-0.808144365350786,141,"lnVR_Q10_acute_t1",NA,NA,"acute"
"p008_o","Chordata","Actinopterygii","Pleuronectiformes","Soleidae","m","w","j",36.52061,-6.299451,1,21,"ATPase","Na-K-ATPase",12,26,2,10,NA,NA,NA,NA,6.2,10,"","Solea senegalensis",NA,0.632455532033676,NA,-0.808144365350786,142,"lnVR_Q10_acute_t2",NA,NA,"acute"
"p008_o","Chordata","Actinopterygii","Pleuronectiformes","Soleidae","m","w","j",36.52061,-6.299451,1,21,"ATPase","Na-K-ATPase",12,26,2,10,NA,NA,NA,NA,6.2,10,"","Solea senegalensis",NA,0.632455532033676,NA,-0.808144365350786,143,"lnVR_Q10_acclim",0,0.0566893424036281,"acclim"
"p008_o","Chordata","Actinopterygii","Pleuronectiformes","Soleidae","m","w","j",36.52061,-6.299451,1,21,"ATPase","Na-K-ATPase",12,26,2,10,NA,NA,NA,NA,6.2,10,"","Solea senegalensis",NA,0.632455532033676,NA,-0.808144365350786,144,"lnCVR_Q10_acute_t1",NA,NA,"acute"
"p009_o","Arthropoda","Branchiopoda","Cladocera","Daphniidae","f","c","a",NA,NA,1,7,"rest_MR","MR",10,20,7.4,NA,12,NA,3.5,NA,8,NA,"ug/mg dry/hr","Daphnia ambigua",NA,NA,NA,NA,145,"r1.1_sd",NA,NA,"acclim"
"p009_o","Arthropoda","Branchiopoda","Cladocera","Daphniidae","f","c","a",NA,NA,1,7,"rest_MR","MR",10,20,7.4,NA,12,NA,3.5,NA,8,NA,"ug/mg dry/hr","Daphnia ambigua",NA,NA,NA,NA,146,"r2.1_sd",NA,NA,"acclim"
"p009_o","Arthropoda","Branchiopoda","Cladocera","Daphniidae","f","c","a",NA,NA,1,7,"rest_MR","MR",10,20,7.4,NA,12,NA,3.5,NA,8,NA,"ug/mg dry/hr","Daphnia ambigua",NA,NA,NA,NA,147,"lnRR_Q10_acute_t1",0.483426649577876,NA,"acute"
"p009_o","Arthropoda","Branchiopoda","Cladocera","Daphniidae","f","c","a",NA,NA,1,7,"rest_MR","MR",10,20,7.4,NA,12,NA,3.5,NA,8,NA,"ug/mg dry/hr","Daphnia ambigua",NA,NA,NA,NA,148,"lnRR_Q10_acute_t2",0.826678573184468,NA,"acute"
"p009_o","Arthropoda","Branchiopoda","Cladocera","Daphniidae","f","c","a",NA,NA,1,7,"rest_MR","MR",10,20,7.4,NA,12,NA,3.5,NA,8,NA,"ug/mg dry/hr","Daphnia ambigua",NA,NA,NA,NA,149,"lnRR_Q10_acclim",0.0779615414697117,NA,"acclim"
"p009_o","Arthropoda","Branchiopoda","Cladocera","Daphniidae","f","c","a",NA,NA,1,7,"rest_MR","MR",10,20,7.4,NA,12,NA,3.5,NA,8,NA,"ug/mg dry/hr","Daphnia ambigua",NA,NA,NA,NA,150,"lnVR_Q10_acute_t1",NA,NA,"acute"
"p009_o","Arthropoda","Branchiopoda","Cladocera","Daphniidae","f","c","a",NA,NA,1,7,"rest_MR","MR",10,20,7.4,NA,12,NA,3.5,NA,8,NA,"ug/mg dry/hr","Daphnia ambigua",NA,NA,NA,NA,151,"lnVR_Q10_acute_t2",NA,NA,"acute"
"p009_o","Arthropoda","Branchiopoda","Cladocera","Daphniidae","f","c","a",NA,NA,1,7,"rest_MR","MR",10,20,7.4,NA,12,NA,3.5,NA,8,NA,"ug/mg dry/hr","Daphnia ambigua",NA,NA,NA,NA,152,"lnVR_Q10_acclim",NA,NA,"acclim"
"p009_o","Arthropoda","Branchiopoda","Cladocera","Daphniidae","f","c","a",NA,NA,1,7,"rest_MR","MR",10,20,7.4,NA,12,NA,3.5,NA,8,NA,"ug/mg dry/hr","Daphnia ambigua",NA,NA,NA,NA,153,"lnCVR_Q10_acute_t1",NA,NA,"acute"
"p010_o","Arthropoda","Malacostraca","Decapoda","Cambaridae","f","w","a",38.971266,-95.218795,1,21,"rest_MR","MR",10,20,740,NA,1100,NA,1100,NA,1800,NA,"ul/hr","Orconectes nais",NA,NA,NA,NA,154,"r1.1_sd",NA,NA,"acclim"
"p010_o","Arthropoda","Malacostraca","Decapoda","Cambaridae","f","w","a",38.971266,-95.218795,1,21,"rest_MR","MR",10,20,740,NA,1100,NA,1100,NA,1800,NA,"ul/hr","Orconectes nais",NA,NA,NA,NA,155,"r2.1_sd",NA,NA,"acclim"
"p010_o","Arthropoda","Malacostraca","Decapoda","Cambaridae","f","w","a",38.971266,-95.218795,1,21,"rest_MR","MR",10,20,740,NA,1100,NA,1100,NA,1800,NA,"ul/hr","Orconectes nais",NA,NA,NA,NA,156,"lnRR_Q10_acute_t1",0.396415272588246,NA,"acute"
"p010_o","Arthropoda","Malacostraca","Decapoda","Cambaridae","f","w","a",38.971266,-95.218795,1,21,"rest_MR","MR",10,20,740,NA,1100,NA,1100,NA,1800,NA,"ul/hr","Orconectes nais",NA,NA,NA,NA,157,"lnRR_Q10_acute_t2",0.492476485097794,NA,"acute"
"p010_o","Arthropoda","Malacostraca","Decapoda","Cambaridae","f","w","a",38.971266,-95.218795,1,21,"rest_MR","MR",10,20,740,NA,1100,NA,1100,NA,1800,NA,"ul/hr","Orconectes nais",NA,NA,NA,NA,158,"lnRR_Q10_acclim",0.888891757686041,NA,"acclim"
"p010_o","Arthropoda","Malacostraca","Decapoda","Cambaridae","f","w","a",38.971266,-95.218795,1,21,"rest_MR","MR",10,20,740,NA,1100,NA,1100,NA,1800,NA,"ul/hr","Orconectes nais",NA,NA,NA,NA,159,"lnVR_Q10_acute_t1",NA,NA,"acute"
"p010_o","Arthropoda","Malacostraca","Decapoda","Cambaridae","f","w","a",38.971266,-95.218795,1,21,"rest_MR","MR",10,20,740,NA,1100,NA,1100,NA,1800,NA,"ul/hr","Orconectes nais",NA,NA,NA,NA,160,"lnVR_Q10_acute_t2",NA,NA,"acute"
